gene,chrom,start,end,strand,promoter_start,promoter_end,s2s_signal,s3_signal,diff,state,cell_type,chromosome
Xpot,chr10,121587380,121626332,-,121626332,121636332,4.336235739254952,4.760440056745211,0.4242043174902594,Mixed,Neu,chr10
Srgap1,chr10,121780991,122047315,-,122047315,122057315,4.210857736945152,4.773354339917501,0.5624966029723488,Mixed,Neu,chr10
Rxylt1,chr10,122078114,122097371,-,122097371,122107371,2.4146575237989425,4.60377939615647,2.189121872357527,Heterochromatin,Neu,chr10
Mir8104,chr10,122679315,122679415,+,122669315,122679315,3.276469331264496,4.69793629082044,1.4214669595559442,Mixed,Neu,chr10
Mirlet7i,chr10,122985640,122985724,-,122985724,122995724,2.6323664700984954,4.982602740637462,2.350236270538966,Heterochromatin,Neu,chr10
Mon2,chr10,122992060,123076505,-,123076505,123086505,3.491405272960663,4.88238229350249,1.3909770205418268,Mixed,Neu,chr10
Usp15,chr10,123105006,123196995,-,123196995,123206995,4.241120005011558,3.7013833474715554,-0.5397366575400024,Mixed,Neu,chr10
Tafa2,chr10,123263996,123741204,+,123253996,123263996,4.480842750692368,4.675401769312223,0.1945590186198549,Mixed,Neu,chr10
Slc16a7,chr10,125219270,125389465,-,125389465,125399465,3.8050706454515457,4.489386573235194,0.6843159277836484,Mixed,Neu,chr10
Lrig3,chr10,125966168,126015359,+,125956168,125966168,2.4203538800001145,3.741616246938705,1.3212623669385906,Mixed,Neu,chr10
Atp23,chr10,126868427,126901355,-,126901355,126911355,3.938246351838112,4.764867891550064,0.8266215397119518,Mixed,Neu,chr10
Ctdsp2,chr10,126978717,126999975,+,126968717,126978717,5.436794149756432,4.173849135931333,-1.2629450138250986,Mixed,Neu,chr10
Tsfm,chr10,127011572,127030840,-,127030840,127040840,5.520910547018051,4.4989223324060434,-1.0219882146120076,Mixed,Neu,chr10
Eef1akmt3,chr10,127031004,127041513,-,127041513,127051513,6.075743328928947,4.619615809186301,-1.4561275197426466,Mixed,Neu,chr10
Cyp27b1,chr10,127048250,127053006,+,127038250,127048250,5.773378361582756,4.893747631351153,-0.8796307302316029,Mixed,Neu,chr10
Marchf9,chr10,127055011,127060184,-,127060184,127070184,6.164512371706962,5.512339774831136,-0.6521725968758263,Mixed,Neu,chr10
Cdk4,chr10,127063534,127067920,+,127053534,127063534,6.240747041678428,4.749798707652091,-1.4909483340263368,Mixed,Neu,chr10
Agap2,chr10,127075284,127093169,+,127065284,127075284,5.672890439295768,5.633446620543798,-0.0394438187519705,Mixed,Neu,chr10
Os9,chr10,127095650,127121131,-,127121131,127131131,3.4408180889606474,4.9063643037478135,1.465546214787166,Mixed,Neu,chr10
B4galnt1,chr10,127165225,127172330,+,127155225,127165225,2.175155072569847,2.5565395934383077,0.3813845208684601,Mixed,Neu,chr10
Slc26a10,chr10,127171393,127180645,-,127180645,127190645,5.294218393564224,3.795938206692537,-1.4982801868716873,Mixed,Neu,chr10
Arhgef25,chr10,127182525,127190083,-,127190083,127200083,5.642175668287277,4.698492348472278,-0.9436833198149994,Mixed,Neu,chr10
Dtx3,chr10,127190378,127195728,-,127195728,127205728,5.702733596944809,4.957438606357575,-0.7452949905872348,Mixed,Neu,chr10
Pip4k2c,chr10,127197067,127211585,-,127211585,127221585,5.645299690246583,4.145534287611643,-1.4997654026349396,Mixed,Neu,chr10
Kif5a,chr10,127225696,127263348,-,127263348,127273348,5.410515497922898,4.740488103103638,-0.6700273948192601,Mixed,Neu,chr10
Dctn2,chr10,127266368,127281950,+,127256368,127266368,4.798394680142403,4.678811308161418,-0.1195833719809851,Mixed,Neu,chr10
Mbd6,chr10,127281956,127289018,-,127289018,127299018,6.593144468474389,4.614952081457774,-1.9781923870166152,Mixed,Neu,chr10
Ddit3,chr10,127290829,127293753,+,127280829,127290829,7.2579071828007695,4.025767790087063,-3.232139392713706,Euchromatin,Neu,chr10
Mars1,chr10,127296221,127311786,-,127311786,127321786,3.781862918496132,4.138056372944514,0.3561934544483822,Mixed,Neu,chr10
Arhgap9,chr10,127321964,127329943,+,127311964,127321964,3.8444392652988433,4.165581280565261,0.3211420152664179,Mixed,Neu,chr10
R3hdm2,chr10,127380327,127499384,+,127370327,127380327,4.840659616661072,4.855469213795661,0.0148095971345894,Mixed,Neu,chr10
Ndufa4l2,chr10,127514967,127517154,+,127504967,127514967,4.711474603652954,4.5511689068079,-0.1603056968450547,Mixed,Neu,chr10
Nxph4,chr10,127525473,127534559,-,127534559,127544559,5.520239809513092,3.878000809884071,-1.6422389996290212,Mixed,Neu,chr10
Lrp1,chr10,127538161,127621148,-,127621148,127631148,6.565597125196457,4.937791911085447,-1.6278052141110102,Mixed,Neu,chr10
Nab2,chr10,127660918,127668568,-,127668568,127678568,4.487698646402359,4.95634304335912,0.4686443969567611,Mixed,Neu,chr10
Nemp1,chr10,127666901,127701049,+,127656901,127666901,5.675775160467625,4.744989617204666,-0.9307855432629584,Mixed,Neu,chr10
Naca,chr10,128035575,128048637,+,128025575,128035575,5.8640726583004,4.461383701562882,-1.402688956737518,Mixed,Neu,chr10
Ptges3,chr10,128058954,128077272,+,128048954,128058954,4.178517039656639,5.228013794461886,1.0494967548052472,Mixed,Neu,chr10
Baz2a,chr10,128091577,128129303,+,128081577,128091577,4.532403526210785,5.122450104109446,0.5900465778986614,Mixed,Neu,chr10
Gls2,chr10,128194457,128210004,+,128184457,128194457,5.813919807553291,3.859527183500926,-1.9543926240523648,Mixed,Neu,chr10
Spryd4,chr10,128209908,128211807,-,128211807,128221807,5.8920201115608215,4.203092628232638,-1.688927483328183,Mixed,Neu,chr10
Timeless,chr10,128232065,128252941,+,128222065,128232065,6.224673652291298,4.961058089375496,-1.2636155629158026,Mixed,Neu,chr10
Stat2,chr10,128270559,128292849,+,128260559,128270559,4.462023519074917,5.0985541566610335,0.6365306375861168,Mixed,Neu,chr10
Pan2,chr10,128303335,128321358,+,128293335,128303335,5.962971781849862,4.4151534099578855,-1.5478183718919762,Mixed,Neu,chr10
Cnpy2,chr10,128322459,128327553,+,128312459,128322459,6.90281211925745,4.884722611204783,-2.0180895080526677,Euchromatin,Neu,chr10
Cs,chr10,128337734,128362479,+,128327734,128337734,4.879306799411774,5.149590216437975,0.2702834170262012,Mixed,Neu,chr10
Coq10a,chr10,128363100,128368997,-,128368997,128378997,6.272967560505867,4.010820281871159,-2.262147278634708,Euchromatin,Neu,chr10
Ankrd52,chr10,128377115,128408704,+,128367115,128377115,5.958510699987412,4.048332151889801,-1.910178548097611,Mixed,Neu,chr10
Nabp2,chr10,128401395,128411492,-,128411492,128421492,5.964296819067002,4.438299314713478,-1.5259975043535237,Mixed,Neu,chr10
Rnf41,chr10,128411657,128441441,+,128401657,128411657,5.210875772976876,4.8729552893161765,-0.3379204836606995,Mixed,Neu,chr10
Mir8105,chr10,128458680,128458768,+,128448680,128458680,5.407092541337014,4.4028317207892735,-1.0042608205477404,Mixed,Neu,chr10
Smarcc2,chr10,128459248,128490482,+,128449248,128459248,5.321790548157692,4.376932214148839,-0.9448583340088526,Mixed,Neu,chr10
Esyt1,chr10,128509965,128525871,-,128525871,128535871,5.172324926018716,4.764388727299372,-0.4079361987193435,Mixed,Neu,chr10
Zc3h10,chr10,128541963,128547774,-,128547774,128557774,5.895928041696549,4.669720962365468,-1.2262070793310809,Mixed,Neu,chr10
Rpl41,chr10,128548114,128549305,-,128549305,128559305,6.267895335674287,5.009795245726903,-1.2581000899473835,Mixed,Neu,chr10
Pa2g4,chr10,128557766,128565987,-,128565987,128575987,6.164944525885582,4.385207972828548,-1.7797365530570346,Mixed,Neu,chr10
Erbb3,chr10,128567523,128589652,-,128589652,128599652,4.419491694688797,4.922779697648685,0.5032880029598878,Mixed,Neu,chr10
Rps26,chr10,128624534,128626747,-,128626747,128636747,6.366364902853966,4.464047061121463,-1.9023178417325024,Mixed,Neu,chr10
Ikzf4,chr10,128630843,128669358,-,128669358,128679358,3.833558988165856,3.0599018703301746,-0.7736571178356813,Mixed,Neu,chr10
Gm26876,chr10,128645884,128649811,+,128635884,128645884,3.975467179059982,4.74217571870486,0.7667085396448776,Mixed,Neu,chr10
Suox,chr10,128669894,128674073,-,128674073,128684073,3.544083632421494,3.7050871700763697,0.1610035376548757,Mixed,Neu,chr10
Rab5b,chr10,128677175,128696264,-,128696264,128706264,6.18768583419323,4.827894605986278,-1.3597912282069524,Mixed,Neu,chr10
Cdk2,chr10,128697939,128705031,-,128705031,128715031,4.688842154026031,3.99982370808522,-0.6890184459408117,Mixed,Neu,chr10
Dgka,chr10,128720134,128744855,-,128744855,128754855,5.44388171505928,4.624370903174083,-0.8195108118851975,Mixed,Neu,chr10
Pym1,chr10,128747889,128766564,+,128737889,128747889,4.704122660112382,4.409983370987574,-0.2941392891248071,Mixed,Neu,chr10
Dnajc14,chr10,128804062,128819446,+,128794062,128804062,6.473450531721115,5.774552541414896,-0.6988979903062189,Mixed,Neu,chr10
Sarnp,chr10,128817333,128877629,+,128807333,128817333,4.8577942668676375,4.656011461969216,-0.2017828048984213,Mixed,Neu,chr10
Gdf11,chr10,128882295,128891718,-,128891718,128901718,4.217141712784767,3.7514980086803433,-0.4656437041044237,Mixed,Neu,chr10
Cd63,chr10,128900989,128912822,+,128890989,128900989,4.138453449583054,3.5682651454289758,-0.5701883041540783,Mixed,Neu,chr10
Bloc1s1,chr10,128917882,128924035,-,128924035,128934035,5.702145861625672,5.077322769522668,-0.6248230921030045,Mixed,Neu,chr10
Itga7,chr10,128933818,128958282,+,128923818,128933818,5.667866627335549,5.114362434792518,-0.5535041925430306,Mixed,Neu,chr10
Ighmbp2,chr19,3259076,3283017,-,3283017,3293017,7.734929553103448,5.407445456107458,-2.32748409699599,Euchromatin,Neu,chr19
Cpt1a,chr19,3322334,3385733,+,3312334,3322334,4.916131037473678,4.732105149149895,-0.1840258883237835,Mixed,Neu,chr19
Tesmin,chr19,3388857,3407823,+,3378857,3388857,4.933041332364082,4.515426986821493,-0.4176143455425896,Mixed,Neu,chr19
Gal,chr19,3409915,3414544,-,3414544,3424544,5.405218951392174,4.265713342722257,-1.139505608669917,Mixed,Neu,chr19
Ppp6r3,chr19,3454928,3575749,-,3575749,3585749,4.871954882907867,3.437982226745288,-1.4339726561625796,Mixed,Neu,chr19
1810055G02Rik,chr19,3708293,3717881,+,3698293,3708293,4.463929563260079,4.174558905029297,-0.2893706582307818,Mixed,Neu,chr19
Kmt5b,chr19,3767421,3818303,+,3757421,3767421,4.637257123708725,5.791290826098124,1.1540337023893992,Mixed,Neu,chr19
Chka,chr19,3851773,3894369,+,3841773,3851773,5.215661244082451,4.621283487272263,-0.5943777568101885,Mixed,Neu,chr19
Tcirg1,chr19,3896050,3907133,-,3907133,3917133,6.126553875064849,4.359039272534847,-1.767514602530002,Mixed,Neu,chr19
Doc2g,chr19,4003313,4007005,+,3993313,4003313,5.350874620556831,5.171968922710419,-0.178905697846412,Mixed,Neu,chr19
Ndufv1,chr19,4007384,4012806,-,4012806,4022806,3.88943166911602,4.447553999876976,0.558122330760956,Mixed,Neu,chr19
Gstp1,chr19,4035407,4037985,-,4037985,4047985,6.820746232628823,4.7784866379102064,-2.042259594718616,Euchromatin,Neu,chr19
Cdk2ap2,chr19,4097182,4099019,+,4087182,4097182,5.466907277107239,4.546544622206688,-0.9203626549005516,Mixed,Neu,chr19
Pitpnm1,chr19,4099998,4113965,+,4089998,4099998,6.017444044470787,4.900025298945109,-1.1174187455256783,Mixed,Neu,chr19
Aip,chr19,4114446,4125858,-,4125858,4135858,6.239623463988305,5.052578765424093,-1.187044698564212,Mixed,Neu,chr19
Coro1b,chr19,4148619,4154035,+,4138619,4148619,4.755414759397507,5.13323966530164,0.3778249059041334,Mixed,Neu,chr19
Rps6kb2,chr19,4153991,4163354,-,4163354,4173354,5.2119837342262265,4.83720184006691,-0.3747818941593168,Mixed,Neu,chr19
Carns1,chr19,4164324,4175479,-,4175479,4185479,5.455773867249489,4.166672073149681,-1.2891017940998075,Mixed,Neu,chr19
Ppp1ca,chr19,4192065,4195420,+,4182065,4192065,4.794499276518821,4.44796422723929,-0.3465350492795309,Mixed,Neu,chr19
Rad9a,chr19,4195196,4201662,-,4201662,4211662,4.970429193806648,4.230930739577612,-0.7394984542290368,Mixed,Neu,chr19
Gm45928,chr19,4214357,4233297,+,4204357,4214357,5.497020026493073,3.8779861134847,-1.6190339130083724,Mixed,Neu,chr19
Ssh3,chr19,4261668,4269180,-,4269180,4279180,4.976593389034272,4.730759702642759,-0.2458336863915127,Mixed,Neu,chr19
Ankrd13d,chr19,4270180,4283137,-,4283137,4293137,4.69903705523014,4.779096155714989,0.0800591004848492,Mixed,Neu,chr19
Grk2,chr19,4286001,4306222,-,4306222,4316222,4.403701491594315,4.173267310873666,-0.2304341807206489,Mixed,Neu,chr19
Kdm2a,chr19,4314419,4398285,-,4398285,4408285,4.711932088315487,4.493874345779418,-0.2180577425360681,Mixed,Neu,chr19
Syt12,chr19,4445908,4477447,-,4477447,4487447,4.601900305247307,4.111415575313568,-0.4904847299337396,Mixed,Neu,chr19
Pcx,chr19,4510472,4621752,+,4500472,4510472,6.130867199897766,4.555329431414604,-1.5755377684831622,Mixed,Neu,chr19
Lrfn4,chr19,4611785,4615667,-,4615667,4625667,6.80169257196188,3.7667027415593473,-3.0349898304025325,Euchromatin,Neu,chr19
Rce1,chr19,4622591,4625641,-,4625641,4635641,5.483525730371476,4.866128289886315,-0.6173974404851608,Mixed,Neu,chr19
Gm960,chr19,4625734,4698668,-,4698668,4708668,3.676382595181465,4.2353097857316335,0.5589271905501683,Mixed,Neu,chr19
Gm21992,chr19,4742913,4811612,-,4811612,4821612,3.982416046309472,3.3410887407779697,-0.6413273055315019,Mixed,Neu,chr19
Rbm4b,chr19,4756497,4767065,+,4746497,4756497,5.113007360243797,4.697822802154223,-0.4151845580895736,Mixed,Neu,chr19
Rbm4,chr19,4784293,4793901,-,4793901,4803901,6.2973605941057205,4.93359965997537,-1.36376093413035,Mixed,Neu,chr19
Ccs,chr19,4825366,4839332,-,4839332,4849332,6.3178146488189695,5.132626973994573,-1.1851876748243964,Mixed,Neu,chr19
Ctsf,chr19,4855130,4860918,+,4845130,4855130,4.665983624815941,4.996836367527645,0.3308527427117038,Mixed,Neu,chr19
Zdhhc24,chr19,4878668,4885397,+,4868668,4878668,6.778219252347946,4.561222939920425,-2.216996312427521,Euchromatin,Neu,chr19
Dpp3,chr19,4907229,4928287,-,4928287,4938287,6.25762733874321,5.110357405591011,-1.1472699331521987,Mixed,Neu,chr19
Peli3,chr19,4929717,4943127,-,4943127,4953127,4.5153975251913065,4.707342460576693,0.1919449353853863,Mixed,Neu,chr19
Mrpl11,chr19,4962147,4966999,+,4952147,4962147,5.343766033291817,4.939660023880005,-0.4041060094118123,Mixed,Neu,chr19
Npas4,chr19,4984355,4990316,-,4990316,5000316,5.084170166015625,4.037016671339671,-1.0471534946759542,Mixed,Neu,chr19
Slc29a2,chr19,5023860,5031972,+,5013860,5023860,4.5201981920003895,4.578573348681132,0.0583751566807428,Mixed,Neu,chr19
B4gat1,chr19,5038826,5041131,+,5028826,5038826,7.014487572312355,5.222561073827744,-1.791926498484611,Mixed,Neu,chr19
Brms1,chr19,5041354,5049917,+,5031354,5041354,6.691201167559624,4.662358155695597,-2.0288430118640264,Euchromatin,Neu,chr19
Cd248,chr19,5068078,5070682,+,5058078,5068078,4.674323677921295,4.1860540227572125,-0.4882696551640828,Mixed,Neu,chr19
Tmem151a,chr19,5070859,5085531,-,5085531,5095531,6.27802193789482,4.3938706003109615,-1.8841513375838588,Mixed,Neu,chr19
Yif1a,chr19,5088538,5092881,+,5078538,5088538,5.275149545264244,3.6827029719034834,-1.592446573360761,Mixed,Neu,chr19
Cnih2,chr19,5092868,5098521,-,5098521,5108521,5.50259150018692,4.325817926208178,-1.1767735739787415,Mixed,Neu,chr19
Rab1b,chr19,5099205,5107072,-,5107072,5117072,6.063865311264992,5.234682870101929,-0.8291824411630637,Mixed,Neu,chr19
Klc2,chr19,5107746,5118560,-,5118560,5128560,5.499662837982178,4.45968997947375,-1.0399728585084276,Mixed,Neu,chr19
Pacs1,chr19,5133158,5273119,-,5273119,5283119,4.376716210961342,4.771930975731214,0.3952147647698725,Mixed,Neu,chr19
Sf3b2,chr19,5273932,5295455,-,5295455,5305455,5.591343607783317,4.320141740520795,-1.2712018672625218,Mixed,Neu,chr19
Cst6,chr19,5344705,5349574,-,5349574,5359574,6.028976002454758,4.483764631740252,-1.5452113707145063,Mixed,Neu,chr19
Banf1,chr19,5364638,5367168,-,5367168,5377168,5.028887813496589,5.303206866049766,0.2743190525531771,Mixed,Neu,chr19
Sart1,chr19,5377523,5388703,-,5388703,5398703,5.48529123764038,4.98547352092266,-0.49981771671772,Mixed,Neu,chr19
AI837181,chr19,5425144,5427313,+,5415144,5425144,6.198504915595056,3.938890727210045,-2.2596141883850103,Euchromatin,Neu,chr19
Fosl1,chr19,5447547,5455946,+,5437547,5447547,3.729815357327461,5.166877524550755,1.437062167223294,Mixed,Neu,chr19
Ccdc85b,chr19,5453180,5457894,-,5457894,5467894,5.656546878933907,5.306035404102008,-0.3505114748318991,Mixed,Neu,chr19
Fibp,chr19,5460615,5465051,+,5450615,5460615,5.762962193846702,4.182228338400523,-1.5807338554461792,Mixed,Neu,chr19
Efemp2,chr19,5473954,5482517,+,5463954,5473954,5.786436774635315,5.014554138755798,-0.7718826358795168,Mixed,Neu,chr19
Cfl1,chr19,5490455,5495201,+,5480455,5490455,6.6658380150794985,4.452125139156977,-2.2137128759225213,Euchromatin,Neu,chr19
Snx32,chr19,5492235,5510538,-,5510538,5520538,5.135126494026184,4.9831524042844775,-0.1519740897417065,Mixed,Neu,chr19
Ap5b1,chr19,5568025,5571261,+,5558025,5568025,6.677452793717384,4.233985757191976,-2.443467036525408,Euchromatin,Neu,chr19
Rnaseh2c,chr19,5601873,5607019,+,5591873,5601873,3.434264659690857,3.899356870269776,0.465092210578919,Mixed,Neu,chr19
Kat5,chr19,5603014,5610237,-,5610237,5620237,4.799972915768623,4.364259653139114,-0.435713262629509,Mixed,Neu,chr19
Rela,chr19,5637483,5648130,+,5627483,5637483,4.645969944250584,4.159493326576551,-0.4864766176740325,Mixed,Neu,chr19
Sipa1,chr19,5651185,5663707,-,5663707,5673707,5.985479627394676,4.4145903556029,-1.570889271791776,Mixed,Neu,chr19
Pcnx3,chr19,5664635,5688908,-,5688908,5698908,6.260757104158401,5.004928507272402,-1.2558285968859986,Mixed,Neu,chr19
Ehbp1l1,chr19,5707376,5726317,-,5726317,5736317,4.669518373298645,5.204312876574197,0.5347945032755517,Mixed,Neu,chr19
Fam89b,chr19,5728087,5729653,-,5729653,5739653,4.627847015666962,5.185063682961464,0.5572166672945018,Mixed,Neu,chr19
Ltbp3,chr19,5740904,5758532,+,5730904,5740904,4.511509928584099,5.150269808983803,0.6387598803997045,Mixed,Neu,chr19
Scyl1,chr19,5758351,5771419,-,5771419,5781419,4.960532554864884,3.4124866182168323,-1.5480459366480512,Mixed,Neu,chr19
Malat1,chr19,5795690,5802672,-,5802672,5812672,5.408473672747612,4.110235999949773,-1.298237672797839,Mixed,Neu,chr19
Neat1,chr19,5824708,5845478,-,5845478,5855478,5.124210556149484,4.545384521174431,-0.5788260349750525,Mixed,Neu,chr19
Frmd8,chr19,5849702,5875274,-,5875274,5885274,5.195643140292169,4.719430470045407,-0.4762126702467615,Mixed,Neu,chr19
Tigd3,chr19,5891138,5894149,-,5894149,5904149,4.123371529269218,5.285537588222822,1.1621660589536038,Mixed,Neu,chr19
Dpf2,chr19,5896516,5913010,-,5913010,5923010,5.892198773145676,4.813873719612757,-1.078325053532919,Mixed,Neu,chr19
Pola2,chr19,5940542,5964202,-,5964202,5974202,4.6405587618350985,4.189085701608659,-0.4514730602264398,Mixed,Neu,chr19
Capn1,chr19,5988545,6015897,-,6015897,6025897,4.376268087911606,3.969906871382396,-0.4063612165292101,Mixed,Neu,chr19
Syvn1,chr19,6046576,6053712,+,6036576,6046576,5.435384446978569,3.7025693242152538,-1.732815122763315,Mixed,Neu,chr19
Fau,chr19,6057844,6059524,+,6047844,6057844,5.544353581547736,5.045064805205663,-0.4992887763420732,Mixed,Neu,chr19
Znhit2,chr19,6061192,6062472,+,6051192,6061192,4.859260395956039,4.86213507715861,0.0028746812025701,Mixed,Neu,chr19
Cdca5,chr19,6084983,6091777,+,6074983,6084983,6.24864095981121,4.753463606055578,-1.495177353755632,Mixed,Neu,chr19
Sac3d1,chr19,6116000,6118650,-,6118650,6128650,4.215626789569854,4.1119339549938845,-0.1036928345759697,Mixed,Neu,chr19
Arl2,chr19,6134374,6141548,-,6141548,6151548,6.06901098818779,3.370691147534052,-2.698319840653738,Euchromatin,Neu,chr19
Ppp2r5b,chr19,6227765,6235872,-,6235872,6245872,4.1297436371088025,3.9856919773976016,-0.1440516597112009,Mixed,Neu,chr19
Atg2a,chr19,6241668,6262335,+,6231668,6241668,5.578832683587074,4.397288899556796,-1.1815437840302785,Mixed,Neu,chr19
Ehd1,chr19,6276725,6300096,+,6266725,6276725,4.283005465865135,4.20640064561367,-0.0766048202514646,Mixed,Neu,chr19
